filename,max_power
CoffeeMachine_SIEMENS_r7_MK1_20160505235335.csv,1005.8363291801602
Stove_sOlac_r7_MK1_20160505235957.csv,2031.6044441292065
Stove_sOlac_r7_MK1_20160506000005.csv,2030.574048975794
Stove_sOlac_r7_MK1_20160506000012.csv,2033.4772114802336
Stove_sOlac_r7_MK1_20160506000018.csv,2028.1284556929904
Stove_sOlac_r7_MK1_20160506000025.csv,2020.0226456601456
Stove_sOlac_r7_MK1_20160506000033.csv,2021.1139942143548
Stove_sOlac_r7_MK1_20160506000040.csv,2014.082784377092
Stove_sOlac_r7_MK1_20160506000047.csv,2007.9877913519265
Stove_sOlac_r7_MK1_20160506000054.csv,2006.7900313554974
Stove_sOlac_r7_MK1_20160506000102.csv,2012.617762834296
Toaster_PhilipsHD2567_r7_MK1_20160506221921.csv,950.2504341539296
Toaster_PhilipsHD2567_r7_MK1_20160506221929.csv,948.1317322294144
Toaster_PhilipsHD2567_r7_MK1_20160506221937.csv,947.608219711079
Toaster_PhilipsHD2567_r7_MK1_20160506221945.csv,949.8428729234925
Toaster_PhilipsHD2567_r7_MK1_20160506221953.csv,943.0288299782393
Toaster_PhilipsHD2567_r7_MK1_20160506222001.csv,941.4661361088216
Toaster_PhilipsHD2567_r7_MK1_20160506222010.csv,943.5020931344148
Toaster_PhilipsHD2567_r7_MK1_20160506222019.csv,946.3872169769693
Toaster_PhilipsHD2567_r7_MK1_20160506222027.csv,946.1079566684856
Toaster_PhilipsHD2567_r7_MK1_20160506222035.csv,941.9377767083164
Kettle_ClatronicWK3462_r7_MK1_20160506222437.csv,832.1377586399364
Kettle_ClatronicWK3462_r7_MK1_20160506222444.csv,830.9634765236542
Kettle_ClatronicWK3462_r7_MK1_20160506222451.csv,830.3415395710681
Kettle_ClatronicWK3462_r7_MK1_20160506222458.csv,829.4665862451022
Kettle_ClatronicWK3462_r7_MK1_20160506222505.csv,830.4785581102623
Kettle_ClatronicWK3462_r7_MK1_20160506222512.csv,828.0987940690123
Kettle_ClatronicWK3462_r7_MK1_20160506222520.csv,830.4172588605081
Kettle_ClatronicWK3462_r7_MK1_20160506222527.csv,830.9475172417924
Kettle_ClatronicWK3462_r7_MK1_20160506222534.csv,832.2395586510977
Kettle_ClatronicWK3462_r7_MK1_20160506222543.csv,832.292705201496
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506222930.csv,81.81708870400479
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506222939.csv,70.40952470715088
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506222947.csv,69.52728886298894
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506222956.csv,82.48785887308642
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506223005.csv,78.66225618590641
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506223013.csv,83.48984699502816
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506223020.csv,58.48707593133602
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506223027.csv,74.51532646440278
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506223034.csv,73.50336002406208
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506223042.csv,78.67548176080513
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232459.csv,42.187334890678564
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232507.csv,36.827519638691676
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232516.csv,45.31435128074419
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232524.csv,40.360983805038344
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232532.csv,42.193442995826246
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232539.csv,38.210493833927984
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232546.csv,27.43968936431418
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232554.csv,27.2244125328398
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232601.csv,28.76159078594575
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232608.csv,29.018461352617155
CableModem_MotorolaSB5102_r8_MK1_20160515233311.csv,43.068230349118146
CableModem_MotorolaSB5102_r8_MK1_20160515233319.csv,29.18948548388293
CableModem_MotorolaSB5102_r8_MK1_20160515233326.csv,36.573376671038815
CableModem_MotorolaSB5102_r8_MK1_20160515233333.csv,26.00891069919353
CableModem_MotorolaSB5102_r8_MK1_20160515233340.csv,37.30551941199671
CableModem_MotorolaSB5102_r8_MK1_20160515233347.csv,28.876710670094948
CableModem_MotorolaSB5102_r8_MK1_20160515233354.csv,31.066694609775208
CableModem_MotorolaSB5102_r8_MK1_20160515233401.csv,30.29826368701929
CableModem_MotorolaSB5102_r8_MK1_20160515233410.csv,20.135913753351378
CableModem_MotorolaSB5102_r8_MK1_20160515233417.csv,41.79938952464079
CableReceiver_MotorolaDCT700_r8_MK1_20160515235205.csv,54.136571677461966
CableReceiver_MotorolaDCT700_r8_MK1_20160515235214.csv,40.69586109972679
CableReceiver_MotorolaDCT700_r8_MK1_20160515235221.csv,39.33378073570654
CableReceiver_MotorolaDCT700_r8_MK1_20160515235230.csv,39.81173269023625
CableReceiver_MotorolaDCT700_r8_MK1_20160515235239.csv,43.457937776751216
CableReceiver_MotorolaDCT700_r8_MK1_20160515235249.csv,24.25056956539197
CableReceiver_MotorolaDCT700_r8_MK1_20160515235256.csv,33.09596599460839
CableReceiver_MotorolaDCT700_r8_MK1_20160515235303.csv,43.79203751404243
CableReceiver_MotorolaDCT700_r8_MK1_20160515235310.csv,37.37150257107047
CableReceiver_MotorolaDCT700_r8_MK1_20160515235317.csv,37.61952200297925
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235654.csv,78.91096201146311
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235704.csv,53.46859498211517
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235713.csv,74.68879159011122
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235721.csv,66.419588820338
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235729.csv,74.93644205395687
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235738.csv,72.01761060932918
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235746.csv,78.86885978989378
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235755.csv,50.83974985177621
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235802.csv,83.30277753489433
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235810.csv,52.48902978044713
Fridge_Danby_r8_MK1_20160516085740.csv,486.1848510349482
Fridge_Danby_r8_MK1_20160516085807.csv,584.173856143375
Fridge_Danby_r8_MK1_20160516085819.csv,478.86125112598296
Fridge_Danby_r8_MK1_20160516085830.csv,475.93507672665635
Fridge_Danby_r8_MK1_20160516090328.csv,859.8293466238024
Fridge_Danby_r8_MK1_20160516090338.csv,484.5562307460454
Fridge_Danby_r8_MK1_20160516090348.csv,477.7328167540507
Fridge_Danby_r8_MK1_20160516090358.csv,471.71982483823433
Fridge_Danby_r8_MK1_20160516090407.csv,467.06779054981376
Fridge_Danby_r8_MK1_20160516090416.csv,467.3752835990387
Microwave_Whirlpool_r8_MK1_20160516101135.csv,1189.5361331979855
Microwave_Whirlpool_r8_MK1_20160516101147.csv,1181.978042712882
Microwave_Whirlpool_r8_MK1_20160516101156.csv,1173.9684273395285
Microwave_Whirlpool_r8_MK1_20160516101205.csv,1157.622028809864
Microwave_Whirlpool_r8_MK1_20160516101215.csv,1164.012315122546
Microwave_Whirlpool_r8_MK1_20160516101340.csv,1170.1220226412174
Microwave_Whirlpool_r8_MK1_20160516101349.csv,1154.0784959382568
Microwave_Whirlpool_r8_MK1_20160516101400.csv,1160.8797399404914
Microwave_Whirlpool_r8_MK1_20160516101416.csv,1153.906280597095
Microwave_Whirlpool_r8_MK1_20160516101430.csv,1158.0830286468836
TV_Toshiba43L31OU_r8_MK1_20160516102246.csv,55.30729335775257
TV_Toshiba43L31OU_r8_MK1_20160516102309.csv,55.293092226258594
TV_Toshiba43L31OU_r8_MK1_20160516102337.csv,55.17730504918236
TV_Toshiba43L31OU_r8_MK1_20160516102402.csv,55.21547897845
TV_Toshiba43L31OU_r8_MK1_20160516102430.csv,55.173722659416846
TV_Toshiba43L31OU_r8_MK1_20160516102452.csv,55.08613417397067
TV_Toshiba43L31OU_r8_MK1_20160516102512.csv,55.18940842324143
TV_Toshiba43L31OU_r8_MK1_20160516102535.csv,55.06328258583514
TV_Toshiba43L31OU_r8_MK1_20160516102559.csv,55.10907746164014
TV_Toshiba43L31OU_r8_MK1_20160516102619.csv,55.11974707611611
KitchenHood_AmicaUH17051_r2_MK1_20160520141329.csv,138.93134177674472
KitchenHood_AmicaUH17051_r2_MK1_20160520141340.csv,235.91976032215882
KitchenHood_AmicaUH17051_r2_MK1_20160520141351.csv,171.32820268740738
KitchenHood_AmicaUH17051_r2_MK1_20160520141405.csv,175.47149523517052
KitchenHood_AmicaUH17051_r2_MK1_20160520141416.csv,189.25563944027655
KitchenHood_AmicaUH17051_r2_MK1_20160520141430.csv,263.7127846533908
KitchenHood_AmicaUH17051_r2_MK1_20160520141441.csv,154.5704981680181
KitchenHood_AmicaUH17051_r2_MK1_20160520141453.csv,253.82072469476574
KitchenHood_AmicaUH17051_r2_MK1_20160520141516.csv,144.38096169340332
KitchenHood_AmicaUH17051_r2_MK1_20160520141541.csv,177.00150832030158
AirPump_SimexHB-135C_r2_MK1_20160124164919.csv,269.9466174165706
AirPump_SimexHB-135C_r2_MK1_20160124165057.csv,252.08401790007255
AirPump_SimexHB-135C_r2_MK1_20160124165115.csv,255.2852304109404
AirPump_SimexHB-135C_r2_MK1_20160124165105.csv,283.1442814203501
AirPump_SimexHB-135C_r2_MK1_20160124165133.csv,248.6388915273264
AirPump_SimexHB-135C_r2_MK1_20160124165124.csv,252.69926497920036
AirPump_SimexHB-135C_r2_MK1_20160124165214.csv,252.08727667594115
AirPump_SimexHB-135C_r2_MK1_20160124165144.csv,237.85317333270385
AirPump_SimexHB-135C_r2_MK1_20160124165201.csv,289.1940992313868
AirPump_SimexHB-135C_r2_MK1_20160124165226.csv,244.9993450646331
Charger_TAS1801_r2_MK2_20151105154524.csv,143.94673631256447
Charger_TAS1801_r2_MK2_20151105154540.csv,82.21767056770626
Charger_TAS1801_r2_MK2_20151105154554.csv,82.87535155375177
Charger_TAS1801_r2_MK2_20151105154606.csv,86.74540117075667
Charger_TAS1801_r2_MK2_20151105154632.csv,84.6152814745903
Charger_TAS1801_r2_MK2_20151105154617.csv,86.50564502772566
Charger_TAS1801_r2_MK2_20151105154656.csv,85.47908723096673
Charger_TAS1801_r2_MK2_20151105154714.csv,86.19841274420419
Charger_TAS1801_r2_MK2_20151105154729.csv,82.11753813708201
Charger_TAS1801_r2_MK2_20151105154758.csv,82.01736235972496
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133030.csv,1866.4728827171384
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133043.csv,1773.259849241982
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133016.csv,1761.0448164002569
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133057.csv,1744.519331172335
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133112.csv,1750.579248723955
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133136.csv,1738.6076678308125
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133214.csv,1775.1449845776858
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133152.csv,1543.5579354109925
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133258.csv,1763.9020870116956
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133307.csv,1836.03340568597
Fan_Salco-STT23-1_r2_MK1_20160124171618.csv,23.05623025893743
Fan_Salco-STT23-1_r2_MK1_20160124171640.csv,33.70427880213361
Fan_Salco-STT23-1_r2_MK1_20160124171702.csv,32.085311275514066
Fan_Salco-STT23-1_r2_MK1_20160124171719.csv,23.676190836089212
Fan_Salco-STT23-1_r2_MK1_20160124171747.csv,23.47490915372025
Fan_Salco-STT23-1_r2_MK1_20160124171731.csv,30.953725766839124
Fan_Salco-STT23-1_r2_MK1_20160124171801.csv,24.465149327710296
Fan_Salco-STT23-1_r2_MK1_20160124171820.csv,25.194087621357824
Fan_Salco-STT23-1_r2_MK1_20160124171835.csv,24.09285806062739
Fan_Salco-STT23-1_r2_MK1_20160124171851.csv,28.003528205986623
Hairdryer_Valera54206_r9_MK2_20170513131813.csv,1634.2646475558481
Hairdryer_Valera54206_r9_MK2_20170513131826.csv,1579.1836238172837
Hairdryer_Valera54206_r9_MK2_20170513131835.csv,1592.6933688018783
Hairdryer_Valera54206_r9_MK2_20170513131844.csv,1594.831050861006
Hairdryer_Valera54206_r9_MK2_20170513131852.csv,1573.1940575965991
Hairdryer_Valera54206_r9_MK2_20170513131901.csv,1587.630578935457
Hairdryer_Valera54206_r9_MK2_20170513131910.csv,1598.2213416847715
Hairdryer_Valera54206_r9_MK2_20170513131919.csv,1601.7478271769364
Hairdryer_Valera54206_r9_MK2_20170513131927.csv,1579.4098925587102
Hairdryer_Valera54206_r9_MK2_20170513131937.csv,1586.4812308453954
Kettle_WIK9501_r9_MK2_20170513132440.csv,1909.8868252870932
Kettle_WIK9501_r9_MK2_20170513132448.csv,1891.900891208773
Kettle_WIK9501_r9_MK2_20170513132611.csv,1891.0656780957863
Kettle_WIK9501_r9_MK2_20170513132618.csv,1900.7549451592374
Kettle_WIK9501_r9_MK2_20170513132626.csv,1893.9228228780755
Kettle_WIK9501_r9_MK2_20170513132635.csv,1882.5523376204385
Kettle_WIK9501_r9_MK2_20170513132643.csv,1876.4462752490927
Kettle_WIK9501_r9_MK2_20170513132722.csv,1908.6039254205305
Kettle_WIK9501_r9_MK2_20170513132734.csv,1911.5536105516985
Kettle_WIK9501_r9_MK2_20170513132745.csv,1908.3246885587466
Iron_PanasonicNIB36TS_r9_MK2_20170513162209.csv,1828.1400489962966
Iron_PanasonicNIB36TS_r9_MK2_20170513162218.csv,1812.213124079971
Iron_PanasonicNIB36TS_r9_MK2_20170513162358.csv,1842.710615180744
Iron_PanasonicNIB36TS_r9_MK2_20170513162412.csv,1848.9823224943127
Iron_PanasonicNIB36TS_r9_MK2_20170513162431.csv,1841.2862442756696
Iron_PanasonicNIB36TS_r9_MK2_20170513162443.csv,1836.9107522694394
Iron_PanasonicNIB36TS_r9_MK2_20170513162451.csv,1840.713322571572
Iron_PanasonicNIB36TS_r9_MK2_20170513162501.csv,1819.7618342983224
Iron_PanasonicNIB36TS_r9_MK2_20170513162658.csv,1832.574032602211
Iron_PanasonicNIB36TS_r9_MK2_20170513162708.csv,1840.513515861208
TV_SonyKDL42W700B_r9_MK2_20170513163759.csv,117.30043779592958
TV_SonyKDL42W700B_r9_MK2_20170513163818.csv,87.82492385876057
TV_SonyKDL42W700B_r9_MK2_20170513163831.csv,112.0601119714168
TV_SonyKDL42W700B_r9_MK2_20170513163843.csv,104.44111491627993
TV_SonyKDL42W700B_r9_MK2_20170513163853.csv,97.13890114845707
TV_SonyKDL42W700B_r9_MK2_20170513163906.csv,85.43167312967901
TV_SonyKDL42W700B_r9_MK2_20170513163918.csv,130.07134341100854
TV_SonyKDL42W700B_r9_MK2_20170513163933.csv,128.65340511730562
TV_SonyKDL42W700B_r9_MK2_20170513164003.csv,119.55011692134045
TV_SonyKDL42W700B_r9_MK2_20170513164053.csv,81.31641465714202
TV_Philips-42pfl3403_r9_MK2_20170515231624.csv,223.92106300027424
TV_Philips-42pfl3403_r9_MK2_20170515231647.csv,225.43653554770472
TV_Philips-42pfl3403_r9_MK2_20170515231710.csv,220.87715351060035
TV_Philips-42pfl3403_r9_MK2_20170515231729.csv,224.3560724216824
TV_Philips-42pfl3403_r9_MK2_20170515231757.csv,222.77130612644058
TV_Philips-42pfl3403_r9_MK2_20170515231822.csv,219.27842584569007
TV_Philips-42pfl3403_r9_MK2_20170515231844.csv,224.2085304871512
TV_Philips-42pfl3403_r9_MK2_20170515231912.csv,225.3128567558403
TV_Philips-42pfl3403_r9_MK2_20170515231938.csv,226.3247932398692
TV_Philips-42pfl3403_r9_MK2_20170515232010.csv,222.8115015737092
Kettle_WKF-818B_r9_MK2_20170515232831.csv,1008.3095649229364
Kettle_WKF-818B_r9_MK2_20170515232849.csv,1005.1989577825805
Kettle_WKF-818B_r9_MK2_20170515232858.csv,1006.4120018715347
Kettle_WKF-818B_r9_MK2_20170515232906.csv,1004.2405720274586
Kettle_WKF-818B_r9_MK2_20170515232919.csv,1001.03153359682
Kettle_WKF-818B_r9_MK2_20170515232928.csv,1004.4684257706317
Kettle_WKF-818B_r9_MK2_20170515232936.csv,1005.2103304984979
Kettle_WKF-818B_r9_MK2_20170515232948.csv,996.2242049639424
Kettle_WKF-818B_r9_MK2_20170515233002.csv,1000.2915906917307
Kettle_WKF-818B_r9_MK2_20170515233014.csv,1005.0393907419096
Iron_Philips-GC1990_r9_MK2_20170515233647.csv,1444.16346732586
Iron_Philips-GC1990_r9_MK2_20170515233701.csv,1438.6107679231407
Iron_Philips-GC1990_r9_MK2_20170515233710.csv,1433.3571853870214
Iron_Philips-GC1990_r9_MK2_20170515233722.csv,1426.573461375013
Iron_Philips-GC1990_r9_MK2_20170515233735.csv,1432.1859522868258
Iron_Philips-GC1990_r9_MK2_20170515233748.csv,1433.4190320895057
Iron_Philips-GC1990_r9_MK2_20170515233759.csv,1417.2745153858948
Iron_Philips-GC1990_r9_MK2_20170515233815.csv,1427.2628360472308
Iron_Philips-GC1990_r9_MK2_20170515234020.csv,1446.6645835536533
Iron_Philips-GC1990_r9_MK2_20170515234029.csv,1464.156130903587
Halogen_Osram-25W_r9_MK2_20170515234827.csv,31.77685027265301
Halogen_Osram-25W_r9_MK2_20170515234839.csv,31.9883514608567
Halogen_Osram-25W_r9_MK2_20170515234845.csv,43.25043775942178
Halogen_Osram-25W_r9_MK2_20170515234852.csv,44.81025686056043
Halogen_Osram-25W_r9_MK2_20170515234859.csv,31.98902546971416
Halogen_Osram-25W_r9_MK2_20170515234906.csv,33.89326873427878
Halogen_Osram-25W_r9_MK2_20170515234914.csv,44.07599713904784
Halogen_Osram-25W_r9_MK2_20170515234920.csv,42.30630738741408
Halogen_Osram-25W_r9_MK2_20170515234927.csv,36.90111998151989
Halogen_Osram-25W_r9_MK2_20170515234934.csv,32.907622043726356
Kettle_1800W_r1_MK2_20151009173102.csv,1662.9780084225656
Kettle_1800W_r1_MK2_20151009173122.csv,1663.8732266586585
Kettle_1800W_r1_MK2_20151009173208.csv,1661.5341610422986
Kettle_1800W_r1_MK2_20151009173217.csv,1657.4845736362665
Kettle_1800W_r1_MK2_20151009173253.csv,1663.6115556772486
Kettle_1800W_r1_MK2_20151009173301.csv,1656.3019749898776
Kettle_1800W_r1_MK2_20151009173308.csv,1652.4322580262092
Kettle_1800W_r1_MK2_20151009173826.csv,1654.875365926605
Kettle_1800W_r1_MK2_20151009173837.csv,1651.5183814845047
Kettle_1800W_r1_MK2_20151009173849.csv,1653.8700823451086
HairDryer_RemingtonD3090_r1_MK2_20151009174125.csv,1825.1441719556226
HairDryer_RemingtonD3090_r1_MK2_20151009174147.csv,1828.1724630482493
HairDryer_RemingtonD3090_r1_MK2_20151009174200.csv,1851.145292829412
HairDryer_RemingtonD3090_r1_MK2_20151009174210.csv,1840.9309182447385
HairDryer_RemingtonD3090_r1_MK2_20151009174218.csv,1825.8772187348452
HairDryer_RemingtonD3090_r1_MK2_20151009174234.csv,1837.2789962287995
HairDryer_RemingtonD3090_r1_MK2_20151009174250.csv,1836.7326212241935
HairDryer_RemingtonD3090_r1_MK2_20151009174301.csv,1840.9231963964487
HairDryer_RemingtonD3090_r1_MK2_20151009174311.csv,1825.460159348759
HairDryer_RemingtonD3090_r1_MK2_20151009174322.csv,1836.889527694943
FlatIron_PhilipsB_r1_MK2_20151009174744.csv,703.4660223189743
FlatIron_PhilipsB_r1_MK2_20151009174818.csv,785.5322099022258
FlatIron_PhilipsB_r1_MK2_20151009174830.csv,922.6370009728707
FlatIron_PhilipsB_r1_MK2_20151009175200.csv,791.2189610466053
FlatIron_PhilipsB_r1_MK2_20151009175217.csv,917.6154442482318
FlatIron_PhilipsB_r1_MK2_20151009175302.csv,923.7980010697307
FlatIron_PhilipsB_r1_MK2_20151009175317.csv,792.2250948151575
FlatIron_PhilipsB_r1_MK2_20151009175345.csv,848.0010466429717
FlatIron_PhilipsB_r1_MK2_20151009175401.csv,864.3259139415808
FlatIron_PhilipsB_r1_MK2_20151009175416.csv,882.4199977899901
MultiTool_Mannesmann-135W_r1_MK2_20151009180501.csv,309.96425552731375
MultiTool_Mannesmann-135W_r1_MK2_20151009180639.csv,306.4583052761853
MultiTool_Mannesmann-135W_r1_MK2_20151009180710.csv,295.6429818765881
MultiTool_Mannesmann-135W_r1_MK2_20151009180721.csv,277.268433775194
MultiTool_Mannesmann-135W_r1_MK2_20151009180745.csv,293.68187968454635
MultiTool_Mannesmann-135W_r1_MK2_20151009180804.csv,295.55148080941296
MultiTool_Mannesmann-135W_r1_MK2_20151009180819.csv,292.1356511524258
MultiTool_Mannesmann-135W_r1_MK2_20151009180841.csv,285.04765338087446
MultiTool_Mannesmann-135W_r1_MK2_20151009180854.csv,292.9489619056384
MultiTool_Mannesmann-135W_r1_MK2_20151009180911.csv,285.19250431520237
LightBulb_Osram-25W_r1_MK2_20151009181814.csv,37.10631312547873
LightBulb_Osram-25W_r1_MK2_20151009181825.csv,28.929709938199572
LightBulb_Osram-25W_r1_MK2_20151009181836.csv,44.07653968470792
LightBulb_Osram-25W_r1_MK2_20151009181917.csv,41.26381386487434
LightBulb_Osram-25W_r1_MK2_20151009181928.csv,43.26328076149027
LightBulb_Osram-25W_r1_MK2_20151009181941.csv,44.605528106788796
LightBulb_Osram-25W_r1_MK2_20151009181954.csv,32.56887635703509
LightBulb_Osram-25W_r1_MK2_20151009182005.csv,44.932346162758776
LightBulb_Osram-25W_r1_MK2_20151009182016.csv,44.54532277869682
LightBulb_Osram-25W_r1_MK2_20151009182027.csv,45.610543124626076
Fan_VOV-50W_r1_MK2_20151009182413.csv,53.56778869256378
Fan_VOV-50W_r1_MK2_20151009182425.csv,52.90426027604069
Fan_VOV-50W_r1_MK2_20151009182444.csv,52.84740523444489
Fan_VOV-50W_r1_MK2_20151009182514.csv,53.24984856195128
Fan_VOV-50W_r1_MK2_20151009182526.csv,54.397149668230384
Fan_VOV-50W_r1_MK2_20151009182538.csv,52.2617336799701
Fan_VOV-50W_r1_MK2_20151009182553.csv,52.63972901230057
Fan_VOV-50W_r1_MK2_20151009182606.csv,52.47389098008475
Fan_VOV-50W_r1_MK2_20151009182620.csv,52.3106110071453
Fan_VOV-50W_r1_MK2_20151009182632.csv,52.2978309454086
LightBulb_Vintage-40W_r1_MK2_20151012101142.csv,102.78917744013792
LightBulb_Vintage-40W_r1_MK2_20151012101210.csv,105.78255180902781
LightBulb_Vintage-40W_r1_MK2_20151012101233.csv,110.01792829257124
LightBulb_Vintage-40W_r1_MK2_20151012101252.csv,69.80258295803021
LightBulb_Vintage-40W_r1_MK2_20151012101308.csv,82.64998209283999
LightBulb_Vintage-40W_r1_MK2_20151012101323.csv,98.53351857149973
LightBulb_Vintage-40W_r1_MK2_20151012101341.csv,95.63753144961471
LightBulb_Vintage-40W_r1_MK2_20151012101405.csv,81.39720612584304
LightBulb_Vintage-40W_r1_MK2_20151012101422.csv,103.78241719758759
LightBulb_Vintage-40W_r1_MK2_20151012101444.csv,97.51002585943786
LightBulb_Osram-100W_r1_MK2_20151012101701.csv,176.8200747028304
LightBulb_Osram-100W_r1_MK2_20151012101714.csv,210.07497073874495
LightBulb_Osram-100W_r1_MK2_20151012101729.csv,262.97318348878366
