label,3_har,5_har,7_har,9_har,11_har,13_har,15_har,17_har,19_har,21_har,23_har,25_har,27_har,29_har,31_har,33_har,35_har,37_har,39_har,41_har,43_har,45_har,47_har,49_har
LEDLight,0.16103834455588598,0.02419238751019777,0.05820246136873597,0.05843537119884173,0.040357601924445326,0.03044759944089904,0.014826513013094072,0.021232970277257186,0.01796722407219899,0.007737858477203944,0.008287484346922856,0.009658606805022816,0.002400863795822253,0.004187129795542583,0.0033083480177521574,0.004384339859271337,0.005425838823467736,0.0016696240523621612,0.0006076836079657026,0.0028201677978837527,0.004966657261438397,0.0029590256641213865,0.0006345049288703256,0.004006265206911132
LEDLight,0.151927091400632,0.02903486484918693,0.05409801857916258,0.04901857358796196,0.05381496974382896,0.02769054376425366,0.012083715149364923,0.029053325834078568,0.01730664961263854,0.006293867986342278,0.009228411814801647,0.009518418083763289,0.0026282384966815247,0.00427705221342134,0.0033748118268297107,0.004187855271068351,0.005325515722368856,0.0011892142329969942,0.0007298656790681972,0.0026549699370145615,0.0034615118809103855,0.0034708763852991913,0.0007297904627672798,0.0026737982250789796
LEDLight,0.15585817197008284,0.02841007288035444,0.05357456371945151,0.05197723909578266,0.05419767376510386,0.027386001029043,0.012940996585060593,0.029277359442768124,0.01786573748865306,0.007109128173649896,0.009655328822304032,0.00875538494430198,0.002407959085011707,0.0042021815146404936,0.0033028474444200626,0.004138930996382412,0.005161548235471149,0.0012052481888990287,0.0007948949267731007,0.002069491704011852,0.003831139743466164,0.0034008143765323733,0.00045801337631389845,0.0026711107131744995
LEDLight,0.1508833632407545,0.0267837062389011,0.05699723632410337,0.049162513323706386,0.04827240829143452,0.03310924958488433,0.0136294644988796,0.025280102414362488,0.021408121918827853,0.0052969512215923645,0.007589037014081932,0.011174303274182337,0.0019143341837831024,0.0035728552581256153,0.004464895388557949,0.004450357823210499,0.0037308068471155636,0.0015564820477588642,0.0004858798353785901,0.0024844254373062,0.005101716827910093,0.0028661819829044932,0.001516327866792955,0.004177640887537532
LEDLight,0.1757412251404773,0.021444790146722032,0.05442881938060522,0.0635278912922532,0.044413745316969185,0.02445027016008485,0.01687995184168126,0.027655575772707542,0.016656915652022073,0.003621172282245834,0.008843997947006403,0.00954280943936608,0.0017154896345798532,0.003228454502819023,0.003137329824279953,0.0049368019531333945,0.005283302791770379,0.0010904236150619745,0.0005239990702650572,0.003163380216291607,0.005351974188505755,0.0015874821051270417,0.0019095968088711235,0.004241000496282096
LEDLight,0.23034186977077528,0.023933198191745834,0.06191893489623748,0.04705297257913834,0.056211283779260456,0.02874185161429583,0.01801288985618134,0.02506189789591707,0.016076305353948016,0.00450731596872207,0.00643022543592264,0.0088871556051434,0.0014109194054215213,0.003509245846842306,0.0032387073993148364,0.0036095186300815867,0.004230077780357644,0.0013286291881923196,0.0008356675008916296,0.0022247688872202433,0.0034062888652785315,0.0017432552926585597,0.0015084652800934307,0.0029662074354131424
LEDLight,0.259706517015797,0.03545715988371765,0.06650891119322595,0.06104598998703059,0.053326378009085525,0.040711969134687394,0.022886885649395425,0.03330186670841164,0.017395751787560792,0.005258799992482815,0.010519116748723113,0.01243764117383684,0.0021400202415268817,0.003941749219203655,0.003650195241329901,0.00608623274139304,0.0071195399734975875,0.0017904271801329676,0.0006224299362639737,0.003236330822102925,0.006187601071012079,0.002367325795378335,0.0020088959248133176,0.0036834309608793606
LEDLight,0.2400355921579326,0.021769153509817184,0.06346488725612748,0.05956989691133102,0.05356094323444252,0.03595632362958364,0.013929412288432442,0.0304263641835595,0.017474414600458836,0.005417612503357734,0.009329761240014854,0.008104519564952244,0.0017191168969224672,0.004450908874395346,0.004142357844458869,0.00480105614977108,0.005075402544561596,0.001972697443384899,0.0007343879433211787,0.003036444414236369,0.0049468223134651775,0.0020181471089624724,0.0018312163373311095,0.0031450289913128662
GameConsole,0.49182172509077093,0.07059476132243714,0.15305009029177605,0.039816724892866535,0.09852173634124993,0.05930557285189402,0.06849683661012182,0.05298685526135663,0.05210516601228258,0.030079132481196695,0.043617489924723335,0.03089284535406584,0.012753080647122121,0.01630745369691514,0.008586475163450605,0.01534781885942575,0.010436533929997853,0.011020904400669235,0.008073611649436966,0.010635409474531893,0.01306096706083597,0.0060072444408356546,0.014369622309229033,0.005744177194447188
GameConsole,0.48699862696885654,0.06650833593275876,0.14888895189311774,0.03972873739761345,0.09774622684030276,0.0664567856525869,0.07367415801759593,0.061689317648075545,0.05031324218566204,0.026288231063688744,0.03501922200570309,0.0301271734313491,0.010494422354657416,0.01874862789208231,0.009505782080847158,0.019622601989979553,0.011524522168987292,0.009078438728924207,0.0087028709580338,0.007153449613205504,0.012800915942148054,0.004836192381883401,0.017571316412860173,0.00721061629537718
GameConsole,0.43736815399486556,0.0611818151214309,0.12967961110163392,0.03486119136687027,0.08777909294610325,0.062331078475736074,0.07866992802393408,0.07274360724152411,0.06502677360325876,0.03439857712965807,0.0426480162308262,0.03155776561375294,0.011692490278487741,0.01647480725486744,0.008690058150024545,0.01744100668398371,0.010314345265204661,0.009142254419802815,0.007929690865161544,0.007064408383843204,0.011790634373919823,0.00512936244842616,0.015482490391920001,0.0070232562412063755
GameConsole,0.49434653524287137,0.06901380097206657,0.15245769605227344,0.03912882007562453,0.09241623271686408,0.05426389207957168,0.06514307840648537,0.05066940246915655,0.05123723915377934,0.031196804518624197,0.03984512728713177,0.03196602108486137,0.00990869947715885,0.015137779163126966,0.007635498181749897,0.01614275545374496,0.011761253958596786,0.010566440237109858,0.009110243987493464,0.008287399744253044,0.012468815355296228,0.004193030144147642,0.012682221095858006,0.006300059376567267
GameConsole,0.4925206874301136,0.0717825399657061,0.15195203657789735,0.039430493733446835,0.09238378340732169,0.052819280930769645,0.06802346365753358,0.047514975402082764,0.051161541739778875,0.029035463779511283,0.041958352832444964,0.030029201237540732,0.012343196043765953,0.015398688394732926,0.009563999192246105,0.015259382507234473,0.012019727466154425,0.010358196072340673,0.009501257172595168,0.00929162330782381,0.013525036213134167,0.003862504084530228,0.015161613320001684,0.005166790642492093
GameConsole,0.41431771605142764,0.05267490787955806,0.10934660344621988,0.026268211443231444,0.06241487187184933,0.04215395395073217,0.054694597683801804,0.047135376629711644,0.04279966350607625,0.021994328361920546,0.02925241763107825,0.021894246547142854,0.00908573334020995,0.014234284781467398,0.009124173783533703,0.015931763179635336,0.01112557142119631,0.009056320401486058,0.008913455282880532,0.006290975524252829,0.012160124222438461,0.00351899284875627,0.014089844124991958,0.005254379497772838
GameConsole,0.43448074372977996,0.062181541783938026,0.1270967741579445,0.03545173004432197,0.08313546290587485,0.058773093216290685,0.07973783674540542,0.069830043360682,0.06326275143804767,0.033641319248076694,0.042692466300806,0.03085488831701065,0.011598183638539383,0.017016127373897603,0.010027025981880199,0.018437097182666423,0.01164976428977529,0.009753380632022312,0.008207767783721587,0.006718984794303574,0.012119497401993943,0.004563389189712916,0.015607934068679117,0.006109952104279899
GameConsole,0.4835224275328388,0.06787811024418554,0.1465811960310564,0.04303477127422613,0.09731832963692326,0.06240134628099671,0.07840787418456861,0.05760056939091592,0.05144384074668685,0.024120624468488026,0.03443318476398404,0.026338797927641523,0.010530270275078553,0.01691633296290323,0.0088577807681055,0.017363943690980096,0.009548986255928194,0.010574986261223704,0.007876280960447679,0.006082489145184015,0.011984739805841515,0.003640796149585937,0.013733155260117026,0.004839171898922474
GameConsole,0.46660965994909265,0.06296732938672428,0.13689469444684554,0.03823509218015104,0.079599594342244,0.05287551882911017,0.05111213096201669,0.05769437220092209,0.05650414209834689,0.032617924721678036,0.04177949100298226,0.030697338818794263,0.010254271583034043,0.014509710909226571,0.007465184503281382,0.013977288783633971,0.009112933815508518,0.011537629300684017,0.008746571689508606,0.007859516180923362,0.011250080963479396,0.004920428079392173,0.010732777276982925,0.005888508743511986
GameConsole,0.4810603352888552,0.06869590488761619,0.1437633223471597,0.042324854036068206,0.09767043532796402,0.06829036582410453,0.0770172169648478,0.07261967707450562,0.055942872057531186,0.029656841292472206,0.03291512104118434,0.0309922363258292,0.009340792732893132,0.01959659093702815,0.009332569414415898,0.02008619260075227,0.013037726856884492,0.011721028623680952,0.008927001144331146,0.006972950806573373,0.012259438457110345,0.005466130358464684,0.016317493377512173,0.009171564621321569
GameConsole,1.0208525408605906,0.6654305882334941,0.6721182761761934,0.3057028274329648,0.21483210516540308,0.04958718168042006,0.07757200499913036,0.11541019767951971,0.0792906868920466,0.055298898718600206,0.010359848483103958,0.03316964525589716,0.03924331572715052,0.044617803056380266,0.028942586502478107,0.012616546987629122,0.015671852552921535,0.017331486705506004,0.0244003401008617,0.01544872010801929,0.012812266011784389,0.010699746872517124,0.014758354877982167,0.016168216196485095
GameConsole,1.0945882559009912,0.6853414256734334,0.646366661713794,0.43839044812133726,0.15563073435606384,0.05577502225407777,0.08095746746121302,0.09850679909077859,0.10384389066883314,0.04328115122295204,0.01287439637522732,0.035532048050377296,0.03498208746452604,0.048287048813115796,0.02922912935609622,0.013555586234427307,0.01851044904962506,0.021642074668769724,0.022787689380511022,0.021522370957911176,0.009649186577399223,0.014688113570434484,0.01788600670577996,0.01410236402885821
GameConsole,1.0670487141556049,0.5903861401878148,0.6804252007865981,0.3965101101393316,0.19918612460618185,0.06413683252655679,0.05523581481071505,0.12183482605123813,0.09176210586636349,0.04990810686215099,0.013483640348851161,0.019767145232834696,0.04924296301754407,0.043265398845124925,0.0290352438020049,0.016995252050946066,0.010370371246056949,0.023717563030997302,0.022511229942445816,0.01950406892147831,0.015204832463718,0.009243812880126255,0.017665577986708935,0.016585410351446474
GameConsole,1.1152575585156652,0.7624699877639011,0.6100626948569131,0.46328276469891044,0.18341029261894123,0.05549933146620563,0.08557848258173818,0.09209722723465692,0.09512940444105443,0.05496876138579582,0.01100313925925702,0.028364176441634498,0.04750903130369038,0.0324370735628456,0.03112021632717462,0.014500283031304217,0.011536404631845059,0.02139760951294681,0.021307121574050417,0.016712160058832796,0.013835113511191526,0.011550778382364131,0.011848407459815566,0.015493088207642766
GameConsole,0.9809639272370215,0.7326625559490489,0.6493550732613842,0.32628846763721253,0.22099844152452747,0.040606505999750006,0.08856668000880279,0.08374358202469664,0.0998757668004645,0.04256330108571558,0.009796618868120747,0.02702644619167175,0.04628212101260414,0.043479439658268414,0.026609569404153197,0.013586888519575088,0.01368174057544577,0.024141258718726993,0.018280616513712787,0.02039510354228507,0.008801096501500932,0.013869861979797156,0.012259826609385047,0.017934849841123677
GameConsole,0.9946994667313753,0.7144359291503424,0.6583530852387472,0.30479840778569117,0.22056992680306545,0.04096349879096661,0.08850573258750802,0.09442508844587713,0.09441186131263207,0.046156361631090284,0.009204987056241934,0.030706643821463344,0.04089148587243825,0.04554228820718894,0.020981157149347673,0.013197231932313593,0.010890654629022752,0.024824862074943693,0.018778011799303298,0.018625960900812786,0.010950560744926634,0.012860304128582904,0.016199870770749237,0.014719608303548997
GameConsole,1.058403015845566,0.611791370270233,0.6886488989593483,0.3789843939981027,0.21356433206428616,0.06596595904663526,0.05714244565195058,0.1216344763693541,0.08183079944824055,0.05401134774950457,0.013770697889880945,0.023256327988004373,0.04824532466702147,0.034982395828482435,0.03133983474777689,0.016232452501215154,0.012883489401105367,0.02158324707694326,0.016413478196813665,0.020338363054361135,0.012819605118183563,0.011561759437058549,0.015209362507560336,0.011839298203941409
GameConsole,1.1650567090767316,1.005947918327775,0.6162517682609584,0.38387626424334764,0.2521564989208017,0.07176819825791309,0.07473884254941296,0.10020393490205258,0.1084334166100315,0.062270220893043425,0.013820881478763064,0.02387238953473026,0.05251777446660139,0.053933922451565766,0.031812990479653705,0.013136792792885644,0.01650618813434864,0.026079122322476965,0.024827076757997862,0.016290421062071434,0.013480916592202664,0.014816651995290144,0.016826855805504217,0.01350197585072292
GameConsole,1.1403623543840817,1.0717430952528604,0.7951854341590627,0.46927389697459554,0.19806204513194262,0.05532187065422349,0.08933758505993197,0.14633487054345629,0.11837292337862798,0.05735030608263659,0.0172529095229609,0.031863692056889416,0.058585784732129914,0.05862937703038171,0.0362182324444277,0.014660818745579451,0.016130667804448686,0.02651812151704578,0.0313007104528013,0.025996837209234507,0.013154515885705098,0.011927167497921247,0.018206105885213732,0.022576212822319645
GameConsole,1.1545060640581861,1.043065686882678,0.7092693936327809,0.3567714523171016,0.21355026038156946,0.06661232352993644,0.09829710717606141,0.12143944753026338,0.07354520642020788,0.052688313611417646,0.013442172034581285,0.03830401996187101,0.04815785289738018,0.03813853841009915,0.03127820886684845,0.01628821075865125,0.01954689485770779,0.021458178563761258,0.021818647511313464,0.022152165660055838,0.015759104436262578,0.015213821649164338,0.014834817530705938,0.017062776478245046
GameConsole,1.1707408629680987,1.1574017545231579,0.8765140119064004,0.5378807692693935,0.45785925249678006,0.34925679738445425,0.2224031986464763,0.16042564565487893,0.11686547595079,0.13048723024299277,0.11265345926769044,0.07233515194738417,0.03580811932292215,0.02238429702412412,0.018938661073733782,0.029604048656908105,0.029664040011204405,0.025389210705104595,0.022826837211655106,0.00817383107496587,0.007364833811364568,0.012391095654930151,0.016285709364374474,0.0176051731893345
GameConsole,1.1596335567711327,0.9357540008173134,0.6903336577303507,0.7076255984848192,0.4648671484089769,0.24429961867979508,0.21218365467595496,0.17116012522678226,0.11149299166437292,0.1326182887914618,0.1004091144481554,0.05508410299494527,0.04023441248653005,0.014378245320354654,0.020371683368478555,0.029189927347779122,0.03387743919014594,0.01989782371657763,0.018803147412925058,0.005505954736298072,0.009232077524378676,0.013475700407276222,0.018388929558445753,0.011927295652807925
GameConsole,1.1734589013785515,1.020296403316925,0.5849205509617064,0.676116845414563,0.5193708500266961,0.2695260165650932,0.18322181369188634,0.18456011880256926,0.1524585431717062,0.09745730668529505,0.10400886283664793,0.0705851817536034,0.028945694563415843,0.016537947569139958,0.023580876816091542,0.031848705474884796,0.02710183647571685,0.02905105491678166,0.015316310931753854,0.007169520071011457,0.008100855454213766,0.016394421511667895,0.016147145169391506,0.013437633502781543
GameConsole,1.1782413977511463,1.0474894861263075,0.6257182191172243,0.661130783912978,0.5327507888021985,0.29440000477915046,0.1713025543409469,0.18105947343637122,0.15999210211509668,0.10120699493647112,0.09821709281548698,0.07599193813012228,0.03193041965917559,0.019234804025810976,0.02106538347087339,0.03186705277335489,0.027320963064501925,0.02747286833030537,0.0199794690821672,0.007349710750311591,0.007695752423743342,0.015588661922903665,0.018790493732425532,0.012833394025109161
GameConsole,1.177239725667541,1.148558861867914,0.8490571852683169,0.49556585639837,0.4836364783784574,0.35608431920192835,0.22094868576923116,0.1537719598360906,0.13505434379622955,0.1412943110572682,0.11386531135137645,0.06708278689339094,0.036984400406480156,0.019711921768891045,0.023624286760687487,0.03441228219829127,0.030036365380555433,0.027216101859199857,0.020261407161804884,0.006042171938745592,0.009971371707243975,0.012963256621697268,0.017727025217846304,0.016927064750359662
GameConsole,1.1678327088729132,0.9851771914100048,0.6297802556119056,0.6891999092622276,0.49582790256121345,0.23338268486772717,0.19585402513343084,0.18166675706376567,0.13483869943490542,0.1140515380605917,0.10356218287874978,0.059122423314711015,0.03200196674221776,0.014689012935746964,0.025536221878925885,0.028368593781561438,0.03125382693118357,0.02525690717598282,0.011732402624624206,0.006949810905039056,0.010687357670102367,0.014720446656412716,0.01320481562154388,0.013659744670133683
GameConsole,1.1718013308171804,1.0160140958924588,0.5876807158031242,0.6751602067064618,0.514745776435479,0.26621434004556443,0.18155505489488316,0.17787080059109905,0.1452060145521471,0.09944319616082821,0.10291175110813998,0.07125218483645719,0.031109409407672463,0.017698093751984178,0.018564477944229052,0.02632992002633384,0.028269870552538812,0.02901756828324063,0.017083487187076037,0.00767865321067833,0.007365792069968433,0.014622093089519476,0.01409645526278608,0.013464867475643698
GameConsole,1.1756351278831467,1.0341532241667308,0.6089112179769873,0.6643300938561267,0.5235483266974298,0.2833258393457594,0.17404182585261702,0.18117960457260185,0.15625487229882642,0.09754314270136036,0.09868604129355382,0.07288253677377732,0.02774544571444492,0.01680929659241189,0.021195890985032943,0.031077413038505964,0.02479832386029593,0.02783952193101339,0.016818092340772025,0.006946897711221322,0.008733794372492554,0.015617328206923348,0.017310159160034793,0.010308206095910497
