filename,min_power
RiceCooker_arendo301224_r2_MK1_20160503221753.csv,0.9970100802726316
RiceCooker_arendo301224_r2_MK1_20160503221801.csv,0.9763974422079992
RiceCooker_arendo301224_r2_MK1_20160503221808.csv,0.9335940795196664
RiceCooker_arendo301224_r2_MK1_20160503221817.csv,0.9527859507776932
RiceCooker_arendo301224_r2_MK1_20160503221827.csv,0.9235404164116416
RiceCooker_arendo301224_r2_MK1_20160503221836.csv,0.8270556563505156
RiceCooker_arendo301224_r2_MK1_20160503221906.csv,35.87615882136507
CoffeeMachine_SIEMENS_r7_MK1_20160505235142.csv,1.604187171791771
CoffeeMachine_SIEMENS_r7_MK1_20160505235150.csv,1.535129158307171
CoffeeMachine_SIEMENS_r7_MK1_20160505235225.csv,1.58393792963044
CoffeeMachine_SIEMENS_r7_MK1_20160505235233.csv,1.5559316650385675
CoffeeMachine_SIEMENS_r7_MK1_20160505235243.csv,1.5458087517713068
CoffeeMachine_SIEMENS_r7_MK1_20160505235252.csv,1.6390401607829141
CoffeeMachine_SIEMENS_r7_MK1_20160505235301.csv,1.6099658765688607
CoffeeMachine_SIEMENS_r7_MK1_20160505235311.csv,1.5728270965383353
CoffeeMachine_SIEMENS_r7_MK1_20160505235324.csv,1.6099779986953806
CoffeeMachine_SIEMENS_r7_MK1_20160505235335.csv,1.6034122933175354
Stove_sOlac_r7_MK1_20160505235957.csv,1.0042383502784469
Stove_sOlac_r7_MK1_20160506000005.csv,1.0176779711238886
Stove_sOlac_r7_MK1_20160506000012.csv,1.0322594828929017
Stove_sOlac_r7_MK1_20160506000018.csv,1.045997602732265
Stove_sOlac_r7_MK1_20160506000025.csv,1.0278537261470848
Stove_sOlac_r7_MK1_20160506000033.csv,1.0745768219781635
Stove_sOlac_r7_MK1_20160506000040.csv,0.9917403038901588
Stove_sOlac_r7_MK1_20160506000047.csv,1.030869322781432
Stove_sOlac_r7_MK1_20160506000054.csv,0.9764721841593602
Stove_sOlac_r7_MK1_20160506000102.csv,1.0866410837616445
Toaster_PhilipsHD2567_r7_MK1_20160506221921.csv,1.3227917616865903
Toaster_PhilipsHD2567_r7_MK1_20160506221929.csv,1.2748738662029304
Toaster_PhilipsHD2567_r7_MK1_20160506221937.csv,1.3753455334007232
Toaster_PhilipsHD2567_r7_MK1_20160506221945.csv,1.3299111334729492
Toaster_PhilipsHD2567_r7_MK1_20160506221953.csv,1.2846550828430912
Toaster_PhilipsHD2567_r7_MK1_20160506222001.csv,1.2621954613244857
Toaster_PhilipsHD2567_r7_MK1_20160506222010.csv,1.2862736211392751
Toaster_PhilipsHD2567_r7_MK1_20160506222019.csv,1.3600332784137
Toaster_PhilipsHD2567_r7_MK1_20160506222027.csv,1.3795781647484506
Toaster_PhilipsHD2567_r7_MK1_20160506222035.csv,1.38525219060979
Kettle_ClatronicWK3462_r7_MK1_20160506222437.csv,1.295607189748166
Kettle_ClatronicWK3462_r7_MK1_20160506222444.csv,1.289625221689373
Kettle_ClatronicWK3462_r7_MK1_20160506222451.csv,1.2621528664489792
Kettle_ClatronicWK3462_r7_MK1_20160506222458.csv,1.2486308687216603
Kettle_ClatronicWK3462_r7_MK1_20160506222505.csv,1.2766103440836545
Kettle_ClatronicWK3462_r7_MK1_20160506222512.csv,1.2552163981296156
Kettle_ClatronicWK3462_r7_MK1_20160506222520.csv,1.2595445330818595
Kettle_ClatronicWK3462_r7_MK1_20160506222527.csv,1.2384050848116663
Kettle_ClatronicWK3462_r7_MK1_20160506222534.csv,1.2765168496713786
Kettle_ClatronicWK3462_r7_MK1_20160506222543.csv,1.2591832133438734
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506222930.csv,1.2767914392776332
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506222939.csv,1.2066128992802905
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506222947.csv,1.2058969571117877
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506222956.csv,1.2547473856875182
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506223005.csv,1.2994760233541431
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506223013.csv,1.178271903261086
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506223020.csv,1.1955416472753315
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506223027.csv,1.2154456432366034
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506223034.csv,1.2552703784278212
LightBulb_PhilipsClassicTone40W_r7_MK1_20160506223042.csv,1.2849791655515463
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232459.csv,0.07285323028687109
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232507.csv,0.05091124366259292
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232516.csv,0.10953207942422756
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232524.csv,0.025271620005876023
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232532.csv,0.05447860467013251
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232539.csv,0.013924023700105127
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232546.csv,-0.0037780047220741797
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232554.csv,0.11865252631482015
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232601.csv,0.07012579200371183
NetworkSwitch_DLink-DGS1008D_r8_MK1_20160515232608.csv,0.0063212402605890144
CableModem_MotorolaSB5102_r8_MK1_20160515233311.csv,0.1286853875858443
CableModem_MotorolaSB5102_r8_MK1_20160515233319.csv,0.09424244794183642
CableModem_MotorolaSB5102_r8_MK1_20160515233326.csv,0.04004038849173962
CableModem_MotorolaSB5102_r8_MK1_20160515233333.csv,-0.04027353515937214
CableModem_MotorolaSB5102_r8_MK1_20160515233340.csv,-0.08742268690243868
CableModem_MotorolaSB5102_r8_MK1_20160515233347.csv,0.13977444103405792
CableModem_MotorolaSB5102_r8_MK1_20160515233354.csv,0.04645244424161659
CableModem_MotorolaSB5102_r8_MK1_20160515233401.csv,0.16394172861665282
CableModem_MotorolaSB5102_r8_MK1_20160515233410.csv,0.10881785176643707
CableModem_MotorolaSB5102_r8_MK1_20160515233417.csv,0.1156889677595119
CableReceiver_MotorolaDCT700_r8_MK1_20160515235205.csv,0.07266677724691681
CableReceiver_MotorolaDCT700_r8_MK1_20160515235214.csv,0.002344646977425425
CableReceiver_MotorolaDCT700_r8_MK1_20160515235221.csv,0.0711622940969406
CableReceiver_MotorolaDCT700_r8_MK1_20160515235230.csv,0.060460452177390725
CableReceiver_MotorolaDCT700_r8_MK1_20160515235239.csv,0.01603809577596636
CableReceiver_MotorolaDCT700_r8_MK1_20160515235249.csv,0.03790389383047008
CableReceiver_MotorolaDCT700_r8_MK1_20160515235256.csv,0.022559290848368264
CableReceiver_MotorolaDCT700_r8_MK1_20160515235303.csv,0.03690194984378459
CableReceiver_MotorolaDCT700_r8_MK1_20160515235310.csv,0.04573435893472358
CableReceiver_MotorolaDCT700_r8_MK1_20160515235317.csv,0.09850796306923944
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235654.csv,0.15372313761488107
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235704.csv,0.1563896571892966
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235713.csv,0.15852936655815156
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235721.csv,0.15732843217192866
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235729.csv,0.14550417509892966
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235738.csv,0.16468368312736748
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235746.csv,-0.5323124186960714
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235755.csv,0.11213237602238348
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235802.csv,-0.3118832146391577
Laptop_Lenovo-IdeapadS11_r8_MK1_20160515235810.csv,0.16152925130917506
Fridge_Danby_r8_MK1_20160516085740.csv,0.07310116460939653
Fridge_Danby_r8_MK1_20160516085807.csv,0.08902369164766702
Fridge_Danby_r8_MK1_20160516085819.csv,0.06779890628569588
Fridge_Danby_r8_MK1_20160516085830.csv,0.07228929020869893
Fridge_Danby_r8_MK1_20160516090328.csv,0.0706480212509632
Fridge_Danby_r8_MK1_20160516090338.csv,0.043331766853071
Fridge_Danby_r8_MK1_20160516090348.csv,0.1133496250496024
Fridge_Danby_r8_MK1_20160516090358.csv,0.0694014380170273
Fridge_Danby_r8_MK1_20160516090407.csv,0.07030686040846061
Fridge_Danby_r8_MK1_20160516090416.csv,0.044244984910398924
Microwave_Whirlpool_r8_MK1_20160516101135.csv,0.3534218979687715
Microwave_Whirlpool_r8_MK1_20160516101147.csv,0.3635108558871613
Microwave_Whirlpool_r8_MK1_20160516101156.csv,0.3868517225172345
Microwave_Whirlpool_r8_MK1_20160516101205.csv,0.3749497498883581
Microwave_Whirlpool_r8_MK1_20160516101215.csv,0.3482081244713594
Microwave_Whirlpool_r8_MK1_20160516101340.csv,0.3738462211419733
Microwave_Whirlpool_r8_MK1_20160516101349.csv,0.35550703767636405
Microwave_Whirlpool_r8_MK1_20160516101400.csv,0.3878722314402259
Microwave_Whirlpool_r8_MK1_20160516101416.csv,0.3803455562027944
Microwave_Whirlpool_r8_MK1_20160516101430.csv,0.3578596410550634
TV_Toshiba43L31OU_r8_MK1_20160516102246.csv,4.586214838330538
TV_Toshiba43L31OU_r8_MK1_20160516102309.csv,5.095532453668106
TV_Toshiba43L31OU_r8_MK1_20160516102337.csv,6.055400418651093
TV_Toshiba43L31OU_r8_MK1_20160516102402.csv,0.08075964285783012
TV_Toshiba43L31OU_r8_MK1_20160516102430.csv,4.5935463004498445
TV_Toshiba43L31OU_r8_MK1_20160516102452.csv,5.426750928918215
TV_Toshiba43L31OU_r8_MK1_20160516102512.csv,4.295295857003554
TV_Toshiba43L31OU_r8_MK1_20160516102535.csv,5.388866323333257
TV_Toshiba43L31OU_r8_MK1_20160516102559.csv,5.42317593298016
TV_Toshiba43L31OU_r8_MK1_20160516102619.csv,-0.21805345478359944
KitchenHood_AmicaUH17051_r2_MK1_20160520141329.csv,-66.89346092249797
KitchenHood_AmicaUH17051_r2_MK1_20160520141340.csv,1.266165960057852
KitchenHood_AmicaUH17051_r2_MK1_20160520141351.csv,-4.976896764384265
KitchenHood_AmicaUH17051_r2_MK1_20160520141405.csv,1.223890010332752
KitchenHood_AmicaUH17051_r2_MK1_20160520141416.csv,1.299485332611526
KitchenHood_AmicaUH17051_r2_MK1_20160520141430.csv,1.226876339733457
KitchenHood_AmicaUH17051_r2_MK1_20160520141441.csv,1.2209413867731012
KitchenHood_AmicaUH17051_r2_MK1_20160520141453.csv,1.2400923374824886
KitchenHood_AmicaUH17051_r2_MK1_20160520141516.csv,1.2127852048173695
KitchenHood_AmicaUH17051_r2_MK1_20160520141541.csv,1.2743331925709076
AirPump_SimexHB-135C_r2_MK1_20160124164919.csv,1.293031204376125
AirPump_SimexHB-135C_r2_MK1_20160124165057.csv,1.2868270196554896
AirPump_SimexHB-135C_r2_MK1_20160124165115.csv,1.3602172534498902
AirPump_SimexHB-135C_r2_MK1_20160124165105.csv,1.3830982025814096
AirPump_SimexHB-135C_r2_MK1_20160124165133.csv,1.3793919796007952
AirPump_SimexHB-135C_r2_MK1_20160124165124.csv,1.4136681294995792
AirPump_SimexHB-135C_r2_MK1_20160124165214.csv,1.3334618449741191
AirPump_SimexHB-135C_r2_MK1_20160124165144.csv,1.2804718106514152
AirPump_SimexHB-135C_r2_MK1_20160124165201.csv,1.289166188235405
AirPump_SimexHB-135C_r2_MK1_20160124165226.csv,1.2809099485060778
Charger_TAS1801_r2_MK2_20151105154524.csv,5.919105723313988
Charger_TAS1801_r2_MK2_20151105154540.csv,5.589092651909839
Charger_TAS1801_r2_MK2_20151105154554.csv,5.593671260029078
Charger_TAS1801_r2_MK2_20151105154606.csv,5.62309148668622
Charger_TAS1801_r2_MK2_20151105154632.csv,5.5989772394609965
Charger_TAS1801_r2_MK2_20151105154617.csv,5.6096916542388495
Charger_TAS1801_r2_MK2_20151105154656.csv,5.592782816197723
Charger_TAS1801_r2_MK2_20151105154714.csv,5.617978049938878
Charger_TAS1801_r2_MK2_20151105154729.csv,5.4846713028848155
Charger_TAS1801_r2_MK2_20151105154758.csv,5.586459830465416
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133030.csv,1.0165830283256805
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133043.csv,0.9635908508645856
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133016.csv,0.922284269422639
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133057.csv,1.0470920767189509
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133112.csv,1.007956360520208
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133136.csv,1.0053256581461398
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133214.csv,1.037853542903054
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133152.csv,1.0115341291435551
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133258.csv,0.9932075500106038
DrillingMachine_Pattfield-E-SB550E_r1_MK1_20160128133307.csv,0.9921941134443004
Fan_Salco-STT23-1_r2_MK1_20160124171618.csv,0.7675275765298158
Fan_Salco-STT23-1_r2_MK1_20160124171640.csv,1.2918720343992824
Fan_Salco-STT23-1_r2_MK1_20160124171702.csv,1.4115730108038569
Fan_Salco-STT23-1_r2_MK1_20160124171719.csv,1.3729169557660887
Fan_Salco-STT23-1_r2_MK1_20160124171747.csv,1.3703110334296584
Fan_Salco-STT23-1_r2_MK1_20160124171731.csv,1.3443994187219852
Fan_Salco-STT23-1_r2_MK1_20160124171801.csv,1.4059646855287948
Fan_Salco-STT23-1_r2_MK1_20160124171820.csv,1.3902309020096333
Fan_Salco-STT23-1_r2_MK1_20160124171835.csv,1.4008230956112904
Fan_Salco-STT23-1_r2_MK1_20160124171851.csv,1.244101747572253
Hairdryer_Valera54206_r9_MK2_20170513131813.csv,-0.11688030560811362
Hairdryer_Valera54206_r9_MK2_20170513131826.csv,-0.15283373870576425
Hairdryer_Valera54206_r9_MK2_20170513131835.csv,-0.1662654244340956
Hairdryer_Valera54206_r9_MK2_20170513131844.csv,-0.11541346749290828
Hairdryer_Valera54206_r9_MK2_20170513131852.csv,-0.08080361892158787
Hairdryer_Valera54206_r9_MK2_20170513131901.csv,-0.07965520415455099
Hairdryer_Valera54206_r9_MK2_20170513131910.csv,-0.12563284287850066
Hairdryer_Valera54206_r9_MK2_20170513131919.csv,-0.1708443062069515
Hairdryer_Valera54206_r9_MK2_20170513131927.csv,-0.1076122049242258
Hairdryer_Valera54206_r9_MK2_20170513131937.csv,-0.18095131941760584
Kettle_WIK9501_r9_MK2_20170513132440.csv,-0.10844750522325433
Kettle_WIK9501_r9_MK2_20170513132448.csv,-0.06328185151020692
Kettle_WIK9501_r9_MK2_20170513132611.csv,-0.14445621635143954
Kettle_WIK9501_r9_MK2_20170513132618.csv,-0.04084986252710222
Kettle_WIK9501_r9_MK2_20170513132626.csv,-0.12277814308181405
Kettle_WIK9501_r9_MK2_20170513132635.csv,-0.08345991984630623
Kettle_WIK9501_r9_MK2_20170513132643.csv,-0.17218126831576225
Kettle_WIK9501_r9_MK2_20170513132722.csv,-0.06366354357451194
Kettle_WIK9501_r9_MK2_20170513132734.csv,-0.12106271802137293
Kettle_WIK9501_r9_MK2_20170513132745.csv,-0.09483646691466367
Iron_PanasonicNIB36TS_r9_MK2_20170513162209.csv,-0.09993063844740396
Iron_PanasonicNIB36TS_r9_MK2_20170513162218.csv,-0.11487125021715963
Iron_PanasonicNIB36TS_r9_MK2_20170513162358.csv,-0.14379988551760714
Iron_PanasonicNIB36TS_r9_MK2_20170513162412.csv,-0.06445899990697702
Iron_PanasonicNIB36TS_r9_MK2_20170513162431.csv,-0.10813559483115874
Iron_PanasonicNIB36TS_r9_MK2_20170513162443.csv,-0.20034175791467232
Iron_PanasonicNIB36TS_r9_MK2_20170513162451.csv,-0.08491176174332699
Iron_PanasonicNIB36TS_r9_MK2_20170513162501.csv,-0.1094519234572848
Iron_PanasonicNIB36TS_r9_MK2_20170513162658.csv,-0.10293836534644167
Iron_PanasonicNIB36TS_r9_MK2_20170513162708.csv,-0.09750579375152793
TV_SonyKDL42W700B_r9_MK2_20170513163759.csv,8.966956098719189
TV_SonyKDL42W700B_r9_MK2_20170513163818.csv,11.372487307495128
TV_SonyKDL42W700B_r9_MK2_20170513163831.csv,-1.9518571877231208
TV_SonyKDL42W700B_r9_MK2_20170513163843.csv,-4.053208609608313
TV_SonyKDL42W700B_r9_MK2_20170513163853.csv,14.41300639305264
TV_SonyKDL42W700B_r9_MK2_20170513163906.csv,8.2088389265351
TV_SonyKDL42W700B_r9_MK2_20170513163918.csv,-5.357486077770591
TV_SonyKDL42W700B_r9_MK2_20170513163933.csv,-5.129108452113967
TV_SonyKDL42W700B_r9_MK2_20170513164003.csv,-4.476804595440626
TV_SonyKDL42W700B_r9_MK2_20170513164053.csv,14.580019767551374
TV_Philips-42pfl3403_r9_MK2_20170515231624.csv,11.646089422392347
TV_Philips-42pfl3403_r9_MK2_20170515231647.csv,11.676495130453262
TV_Philips-42pfl3403_r9_MK2_20170515231710.csv,11.635690311311436
TV_Philips-42pfl3403_r9_MK2_20170515231729.csv,11.575356694404034
TV_Philips-42pfl3403_r9_MK2_20170515231757.csv,11.7001617350926
TV_Philips-42pfl3403_r9_MK2_20170515231822.csv,11.63900748572002
TV_Philips-42pfl3403_r9_MK2_20170515231844.csv,11.522821712990599
TV_Philips-42pfl3403_r9_MK2_20170515231912.csv,11.719290232347946
TV_Philips-42pfl3403_r9_MK2_20170515231938.csv,11.54545182719206
TV_Philips-42pfl3403_r9_MK2_20170515232010.csv,11.68277055518702
Kettle_WKF-818B_r9_MK2_20170515232831.csv,-0.3696574897505344
Kettle_WKF-818B_r9_MK2_20170515232849.csv,-0.32430164677401385
Kettle_WKF-818B_r9_MK2_20170515232858.csv,-0.3470000649181505
Kettle_WKF-818B_r9_MK2_20170515232906.csv,-0.3031920615273217
Kettle_WKF-818B_r9_MK2_20170515232919.csv,-0.3065277349203825
Kettle_WKF-818B_r9_MK2_20170515232928.csv,-0.3751615396700799
Kettle_WKF-818B_r9_MK2_20170515232936.csv,-0.3414534892265995
Kettle_WKF-818B_r9_MK2_20170515232948.csv,-0.3283707118593157
Kettle_WKF-818B_r9_MK2_20170515233002.csv,-0.3091655915913483
Kettle_WKF-818B_r9_MK2_20170515233014.csv,-0.35711430258428056
Iron_Philips-GC1990_r9_MK2_20170515233647.csv,0.8210853071883321
Iron_Philips-GC1990_r9_MK2_20170515233701.csv,0.8287923781822124
Iron_Philips-GC1990_r9_MK2_20170515233710.csv,0.7472834991601607
Iron_Philips-GC1990_r9_MK2_20170515233722.csv,0.6824973737200101
Iron_Philips-GC1990_r9_MK2_20170515233735.csv,0.777640770530949
Iron_Philips-GC1990_r9_MK2_20170515233748.csv,0.8066072794919212
Iron_Philips-GC1990_r9_MK2_20170515233759.csv,0.8479750588536263
Iron_Philips-GC1990_r9_MK2_20170515233815.csv,0.7275209464753668
Iron_Philips-GC1990_r9_MK2_20170515234020.csv,0.8311111547363302
Iron_Philips-GC1990_r9_MK2_20170515234029.csv,0.8297217058638732
Halogen_Osram-25W_r9_MK2_20170515234827.csv,-0.3008864203467966
Halogen_Osram-25W_r9_MK2_20170515234839.csv,-0.2840316562602917
Halogen_Osram-25W_r9_MK2_20170515234845.csv,-0.4021410497215887
Halogen_Osram-25W_r9_MK2_20170515234852.csv,-0.32266662114610284
Halogen_Osram-25W_r9_MK2_20170515234859.csv,-0.4091437910373011
Halogen_Osram-25W_r9_MK2_20170515234906.csv,-0.3415186187873284
Halogen_Osram-25W_r9_MK2_20170515234914.csv,-0.30902958574394385
Halogen_Osram-25W_r9_MK2_20170515234920.csv,-0.3490068763494492
Halogen_Osram-25W_r9_MK2_20170515234927.csv,-0.36551754837855704
Halogen_Osram-25W_r9_MK2_20170515234934.csv,-0.3501256817951799
Kettle_1800W_r1_MK2_20151009173102.csv,-0.9486647029717769
Kettle_1800W_r1_MK2_20151009173122.csv,-0.7596901879024989
Kettle_1800W_r1_MK2_20151009173208.csv,-0.8158883513572313
Kettle_1800W_r1_MK2_20151009173217.csv,-1.086234152410179
Kettle_1800W_r1_MK2_20151009173253.csv,-0.7868184560599432
Kettle_1800W_r1_MK2_20151009173301.csv,-0.8021099464967838
Kettle_1800W_r1_MK2_20151009173308.csv,-1.1334519893241428
Kettle_1800W_r1_MK2_20151009173826.csv,-0.8123664840434999
Kettle_1800W_r1_MK2_20151009173837.csv,-0.8441284194278216
Kettle_1800W_r1_MK2_20151009173849.csv,-1.1639916781956945
HairDryer_RemingtonD3090_r1_MK2_20151009174125.csv,-1.3863055775562914
HairDryer_RemingtonD3090_r1_MK2_20151009174147.csv,-1.4387897688585023
HairDryer_RemingtonD3090_r1_MK2_20151009174200.csv,-1.4505858269209664
HairDryer_RemingtonD3090_r1_MK2_20151009174210.csv,-1.0850076916317148
HairDryer_RemingtonD3090_r1_MK2_20151009174218.csv,-1.2522829526414474
HairDryer_RemingtonD3090_r1_MK2_20151009174234.csv,-1.4155476009783643
HairDryer_RemingtonD3090_r1_MK2_20151009174250.csv,-1.3767899845416351
HairDryer_RemingtonD3090_r1_MK2_20151009174301.csv,-1.4623917365136239
HairDryer_RemingtonD3090_r1_MK2_20151009174311.csv,-1.2535493668479225
HairDryer_RemingtonD3090_r1_MK2_20151009174322.csv,-1.1997187997524943
FlatIron_PhilipsB_r1_MK2_20151009174744.csv,170.53223304568482
FlatIron_PhilipsB_r1_MK2_20151009174818.csv,-1.7617985664866864
FlatIron_PhilipsB_r1_MK2_20151009174830.csv,-1.713246449269355
FlatIron_PhilipsB_r1_MK2_20151009175200.csv,-1.5721480175231886
FlatIron_PhilipsB_r1_MK2_20151009175217.csv,-1.6940064655306442
FlatIron_PhilipsB_r1_MK2_20151009175302.csv,-1.8013134372110156
FlatIron_PhilipsB_r1_MK2_20151009175317.csv,-1.5205949052857852
FlatIron_PhilipsB_r1_MK2_20151009175345.csv,-1.5140927858961128
FlatIron_PhilipsB_r1_MK2_20151009175401.csv,-28.604869795838994
FlatIron_PhilipsB_r1_MK2_20151009175416.csv,-25.96673908814167
MultiTool_Mannesmann-135W_r1_MK2_20151009180501.csv,-0.6405838743162651
MultiTool_Mannesmann-135W_r1_MK2_20151009180639.csv,-0.6506685573918124
MultiTool_Mannesmann-135W_r1_MK2_20151009180710.csv,-0.6057835628278554
MultiTool_Mannesmann-135W_r1_MK2_20151009180721.csv,-0.6987439700091879
MultiTool_Mannesmann-135W_r1_MK2_20151009180745.csv,-0.6497805514062445
MultiTool_Mannesmann-135W_r1_MK2_20151009180804.csv,-0.6614923788855473
MultiTool_Mannesmann-135W_r1_MK2_20151009180819.csv,-0.6685151516459881
MultiTool_Mannesmann-135W_r1_MK2_20151009180841.csv,-0.7006962149093549
MultiTool_Mannesmann-135W_r1_MK2_20151009180854.csv,-0.6068956363946199
MultiTool_Mannesmann-135W_r1_MK2_20151009180911.csv,-0.6262408125835159
LightBulb_Osram-25W_r1_MK2_20151009181814.csv,-0.679209151864052
LightBulb_Osram-25W_r1_MK2_20151009181825.csv,-0.6307530323353906
LightBulb_Osram-25W_r1_MK2_20151009181836.csv,-0.6955629109094539
LightBulb_Osram-25W_r1_MK2_20151009181917.csv,-0.7485074423253537
LightBulb_Osram-25W_r1_MK2_20151009181928.csv,-0.6492870992049574
LightBulb_Osram-25W_r1_MK2_20151009181941.csv,-0.7970227257659036
LightBulb_Osram-25W_r1_MK2_20151009181954.csv,-0.7054871782350044
LightBulb_Osram-25W_r1_MK2_20151009182005.csv,-0.6055980804065865
LightBulb_Osram-25W_r1_MK2_20151009182016.csv,-0.6991962099758287
LightBulb_Osram-25W_r1_MK2_20151009182027.csv,-0.7035336745282014
Fan_VOV-50W_r1_MK2_20151009182413.csv,-0.6769908609179159
Fan_VOV-50W_r1_MK2_20151009182425.csv,-0.6715499702530603
Fan_VOV-50W_r1_MK2_20151009182444.csv,-0.6618729216046633
Fan_VOV-50W_r1_MK2_20151009182514.csv,-0.6426491381600501
Fan_VOV-50W_r1_MK2_20151009182526.csv,-0.7434326454686623
Fan_VOV-50W_r1_MK2_20151009182538.csv,-0.6760697975754737
Fan_VOV-50W_r1_MK2_20151009182553.csv,-0.6958938675932584
Fan_VOV-50W_r1_MK2_20151009182606.csv,-0.660563489049673
Fan_VOV-50W_r1_MK2_20151009182620.csv,-0.6674076754599809
Fan_VOV-50W_r1_MK2_20151009182632.csv,-0.6941835324900845
LightBulb_Vintage-40W_r1_MK2_20151012101142.csv,-0.5854728819491961
LightBulb_Vintage-40W_r1_MK2_20151012101210.csv,-0.6304741793001691
LightBulb_Vintage-40W_r1_MK2_20151012101233.csv,-0.6913716321190201
LightBulb_Vintage-40W_r1_MK2_20151012101252.csv,-0.6358946554052335
